# paper_id_1;paper_id_2;pairwise abstract similarity;pairwise body similarity
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;7efbb19025f7bb3da296980c50e4e0edc4a340b3;0.5735316786618525;0.8921491750414832
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;cb57b7ff2b6e855e2cc748c93d2ba33259e66413;0.7942716741255831;0.8856254276331951
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;3324f2015b89803fa67a6ee320989fcf848a6345;0.5195893042825237;0.8845831802438153
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;f7d3bb24344d0bfacd46da8b08d26206d057bbaf;0.6923094124110288;0.8974385803350687
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;685c08621500a142543323739e043499414edf6c;0.7191224979971781;0.8943716746487241
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;a52962ae8400519b5c61b33362b5c2b463140526;0.49037905853356806;0.9055267452874786
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;c43f5ba6a7960c9b6040d761fc8e539520e93247;0.7420982273425284;0.9168167463484919
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;7a7754b76163543eddb0d2471eeac9759b73a418;0.4854728638024399;0.9034826530842093
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;65078532d15de7dbfa1931a5e6e6eba317cee5e3;0.7672058871547057;0.928181375475581
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;eb568696d106025208561859e8685d3e026d97ac;0.6016049498564382;0.8821631861582759
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;5a08674b5a5c8e4a817cf0ccc09b98c003a9fb1d;0.6460672121635131;0.9041630070468015
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;498ac6766188dfb4f108d7feddccd346648f25a4;0.6361422730104173;0.8912871130654313
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;fe04b006f021d31d08e080c65146262d8aab8287;0.6076201973735113;0.9126358415654486
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;1491b1994a59738353532cc5faba1767f289e11b;0.6834710126299155;0.8392849039008033
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;90e9b1aaed9624b382f614fdab511e178d46884f;0.4747627910416961;0.8890012173997353
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;4717c3506f166d2f39a1a9829e408e7d9a2539ae;0.5700800663589265;0.8836649657543793
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;616bfdb9198394df6ffdf89e28ea12ef7513e5db;0.543792059247586;0.8989662871103562
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;2190a91bcb4d72ca47b8d1414e7ea7b8ae743701;0.5329112641290312;0.8884601840568898
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;26ad5d7fbb87bc58c2784d00df9d16840a5954f3;0.7765651954208959;0.9215059214731167
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;1fa43de01deff122b935e7bb0677f82111ff867e;0.5926100266186425;0.8998719871347381
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;a168eb592e75841f8e9e7ea69912e32b93b93c47;0.7032452562433434;0.9270116953026646
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;b40a41c79ffd710f17d9d3ecd7f99a594135b28b;0.5044209712378586;0.953175376126167
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;f57a6e2e5ac028f365abb30e14948ab4c29748ce;0.5759396597632573;0.8994033758131948
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;8b576d10cb76d07718603b7e048af4048fe2c537;0.749801312358696;0.9189175627304034
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;b05e8e757b47a2d413634cb6d48777092faf1509;0.6566627428208125;0.9410655663597323
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;1c588fca3c13303f444f545a5ad5318bdf5ff460;0.7154503098958869;0.9227880567133021
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;84227fe40d2de2d2b3fea73a6a158c898d27d74e;0.7897881885026905;0.9259309377726201
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;9afed5a68ec147ddf221c9ae6c7ff8f0ceef2ef8;0.7704506419832251;0.9252987075589083
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;cf46c73cf740fcadf33e8ab95dc78f5a8bafd6e5;0.6261050837506017;0.9047672684675665
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;32e44618d02320b50abcfe2545488a26a80df432;0.7793149963659619;0.8904872111754294
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;7994c453261120138f8fb00432331bf1f4aafe02;0.61439876120999;0.8474366041164757
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;ddbbb96b178734b656a2c7712874031f651fa156;0.7054078568325064;0.8089037981732106
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;27dc2cb28d6e04f52676371c65b7dc1de3e9e7d7;0.6977391204335773;0.9579078491144748
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;abf09810e078e45b05c8eb218962dbf67fa6da4b;0.7824244822217301;0.9205769586033002
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;516343707f8b055e199e989a572573238f47c10b;0.5919834826565019;0.9618349683330674
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;7612352d417114dc51b9bdeb455eff339b1d2070;0.4786710332983261;0.6390718244001895
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;ae3eb441307777b53b8c73ce376840b2e7c15e0a;0.5126262893892769;0.8952875816786048
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;160bffa73923d95f7d62ba4e85e233cc7bdd2a4c;0.477495267571522;0.9195725244091216
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;23b1bc716257c6ab30fb3198d76cca3128715cc0;0.6097352727724115;0.8911008185527274
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;950850e22e42201f152d90dc6f53d53e39d37657;0.7513599119256724;0.9221829388689478
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;3a0ff4d5e213bad8be54a231bd70070e5b6a1e98;0.6121594738005537;0.9023410406735087
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;dfa14da3e544d184c473dc105e5df5b743bbb272;0.4023870992866638;0.9076272019666441
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;1bde8d09867997946c944745abbf6e8d7422583b;0.3741443259340157;0.8439559052139343
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;1ab380fd0d283617d874127eee0f3b27e0f87ae5;0.3638191489660432;0.8133110049864823
ec6bafda5f55a297074c0a4b2fb497d33dd2353d;a403b805f70f5f3ec4e9b3693ac6f27a9d72fdad;0.5961587560094417;0.878707649712041
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;ec6bafda5f55a297074c0a4b2fb497d33dd2353d;0.5775532180853388;0.900439496869324
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;88c1931de9f586dcd9fbe6f34feb39047ead67fc;0.6996485172339734;0.9687142585068734
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;b43a98661c649a9284ce10f1d395ff09967e91a4;0.5566101189141514;0.9089724729950753
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;27fbd5dfa1e12e053571809eac75c63667c20d60;0.7121931544739021;0.9535626314494582
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;0b70c1fd82bd1962ab7eec83bdc61fcdb9a2db56;0.7499754170736658;0.9614558827923245
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;2c3a21d606c4168de8ad7dd5e5e89ef09a9cc214;0.724081152908842;0.9418947851176974
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;0deef7e050171f0fb38e0d0733c9de67298891f7;0.6176632669542638;0.9381894488674529
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;af967c8c92d92d507fd49f8c2a8ae10f086b3df4;0.5042288460674048;0.9561963927204373
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;5d7dc504177db9326327e5cc7417bfa045e0f8ad;0.7091921913299822;0.9597193352441796
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;952ddb2bb5d60646df131d789514edaffa1cfd8e;0.691715303704542;0.9397761384538651
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;35180f822b0debe3a1bb120a1ab64c46b11f02c7;0.7842273679776762;0.9444317928794038
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;2bcf6e29fa69aa4a841667ab499c73c3700f9e22;0.7300922195681787;0.9123228184802522
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;2a065ae55861ccf695051ff72e3c0f45f6fbd350;0.5683137456672139;0.9374856929555877
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;d06a03c615b653b1e088d30c20abc8246c34b97a;0.15459925229087504;0.9146959282745291
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;4fcab79d5b0cb66dcbb4c9a49b16a2a37da331fc;0.6615047915460328;0.9448458306981614
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;06cad91161f09a9f28a5f07ecbd84edf3e7a87df;0.6543092999191785;0.9220307106903354
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;4df7ec80a84385b30b85a0432b1a770fd4671d92;0.6296408384389973;0.9341121322533873
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;d1348acbc5966975c15c13e0857c4e9285c06b76;0.628169585297774;0.9447487469778312
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;6812e6b110ef0b50ed0c87f407cc327d78a32be4;0.6958501790554834;0.9298526548420124
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;46e427f7a44ad943d76fb4e922bab5f0475e8268;0.6774150613979638;0.9594673668212572
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;128ebd160f9a5e799632a35440ce72534ede646b;0.5278763818886608;0.901227773850383
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;b60c1c89edc91d6d585b9e3e9035369ffd8fddb1;0.6379158395067042;0.9476603433566184
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;43d3142577238110b20d1c498294b3c3ef76fd89;0.7693399771089922;0.9495216224795212
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;e171aa9d88b11c4dca62ea02fa128b95c512bb06;0.7747245063395757;0.9444911052082464
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;3a3d265f5122d6403f91154064fff55f8e220c32;0.7081638568742714;0.9496839816334177
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;718f82baec8ce7d1a7c70cbece33f26ef35021ce;0.69268701904407;0.9277718568131338
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;5d170ffb75a39c91e1055c895d8e2d2df6864d4f;0.6432797395647717;0.9124371438941343
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;e7bbb9a6504f9b72c52bc62ae849ba4e95b58a8b;0.5115135181005245;0.943270661272956
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;9e3a9bddd773cd34b186cbd3489a112598583294;0.4889498534285612;0.8991904052121601
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;fc4500eb2ddf0cecf9c06b681fa20d7bede495a0;0.7471877335402222;0.9230985650481519
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;38034f920d90f4801de338c20b1f8b784e299f4a;0.6657397152749169;0.9180284046445759
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;58b50225971b9e2a91e4c94d6f478978b904a3c3;0.5402474198717947;0.9007599154011765
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;801f402c28aac0115c5ab58243e4dc74ec0e20c9;0.5887655913590875;0.9051482652333971
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;4c156ac987693e4312f83947086c96fcaba34f0f;0.6513377363814623;0.9457758378689364
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;e1c358df289df682026f25cc89bcb8a27e122533;0.6460424278868659;0.9493923517742774
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;7ba9ff6c9285cb6104d73794ec406424fc373d17;0.7053026313660532;0.9436679611862793
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;8b78ac54c4653dc82fd39bdaf19d226f993961aa;0.6772110418579546;0.9599392781644421
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;90e19af91c1ac3e1fc7b70ebafa58fa080beddc1;0.6584655601029822;0.9175092931200641
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;6f5e39f83b716721c40e1887d3a87283df84eaa9;0.6603003838897283;0.9365938841973833
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;dce4aec3e326de362e6505ad430738984835c31e;0.7506951884005898;0.9522552476115447
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;b9ddaa16d1b4c284743c183f28ebb09a98c7ee49;0.7076830567013382;0.9556418138294396
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;885bd9414fbb3b9893f8cad5cd8a9902446e87a6;0.5727816518771366;0.9389549506236522
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;66bdd867f53966bfda817b5cf1bbf6ac53b0752f;0.7800203912686585;0.9515886219271186
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;90839d82434a389bcb9d15e5bc18bab8ed7a8574;0.7335610237590293;0.9190265282363184
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;a940a016e305e91f767862576f73a795b8dc2e77;0.7374443906973885;0.9363462921458657
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;76571bd962b85fda8f5f4133fe90c2bc688d1809;0.7538397081526313;0.8995482566509587
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;6b3e69e6a80b291e4e2b6a9a38d1a9a9950a90dc;0.5050539093993957;0.9206133390076159
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;f53349af371754609cdc04da17f4a28358a39050;0.7328654187226114;0.938922727327963
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;bc2b22d0d48cda407b4d238f2eea29fbada3a868;0.7265478805935655;0.9465073604972506
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;683c301b95298556ebc806a0cf998d53cb44f5b3;0.44314129147996806;0.8650157165368684
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;8c9278cab82a53f220533b8c1f320e1bfdcb39a6;0.7202175328999356;0.8905061049937002
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;c3f229e9c764dec96511bed6db5f9fda9b9824e1;0.5357546095031526;0.3417170755542173
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;24013cb9ca00107d170d03c4a9a20d9edc55cb47;0.7368323820945442;0.9266380873276885
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;30bf8179a7859d1b72b82985e1f44b54f92d1f3d;0.37745118962264385;0.9489447309677156
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;7efbb19025f7bb3da296980c50e4e0edc4a340b3;0.7261100291576008;0.9179684362653768
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;cb57b7ff2b6e855e2cc748c93d2ba33259e66413;0.6270065582266497;0.9525949145585904
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;3324f2015b89803fa67a6ee320989fcf848a6345;0.6129650147225476;0.9407560422203275
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;f7d3bb24344d0bfacd46da8b08d26206d057bbaf;0.7014498049848986;0.9748718528992847
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;685c08621500a142543323739e043499414edf6c;0.703189876409116;0.9138566152433975
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;a52962ae8400519b5c61b33362b5c2b463140526;0.6744481471449328;0.9162764512988472
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;c43f5ba6a7960c9b6040d761fc8e539520e93247;0.6806968452167851;0.9353541786498288
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;7a7754b76163543eddb0d2471eeac9759b73a418;0.7754230713329986;0.9232704074845063
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;65078532d15de7dbfa1931a5e6e6eba317cee5e3;0.5367348341633723;0.9086814510353864
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;eb568696d106025208561859e8685d3e026d97ac;0.6819687781990962;0.9363005276199583
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;5a08674b5a5c8e4a817cf0ccc09b98c003a9fb1d;0.7568518425311264;0.9292647579878223
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;498ac6766188dfb4f108d7feddccd346648f25a4;0.6773204407924203;0.9404771160821285
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;fe04b006f021d31d08e080c65146262d8aab8287;0.718276353132817;0.9440438111992385
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;1491b1994a59738353532cc5faba1767f289e11b;0.5975522024407001;0.9484277926773613
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;90e9b1aaed9624b382f614fdab511e178d46884f;0.7394003617841858;0.9427015489825397
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;4717c3506f166d2f39a1a9829e408e7d9a2539ae;0.6704112010348215;0.9548839159361144
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;616bfdb9198394df6ffdf89e28ea12ef7513e5db;0.6048793403391576;0.9556311732568649
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;2190a91bcb4d72ca47b8d1414e7ea7b8ae743701;0.6874870190281139;0.928879120311095
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;26ad5d7fbb87bc58c2784d00df9d16840a5954f3;0.6936886261288625;0.9332584606436533
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;1fa43de01deff122b935e7bb0677f82111ff867e;0.5878559662626586;0.9548295595953882
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;a168eb592e75841f8e9e7ea69912e32b93b93c47;0.7755037042420628;0.9560752656291308
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;b40a41c79ffd710f17d9d3ecd7f99a594135b28b;0.7682436401252754;0.9457900040574808
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;f57a6e2e5ac028f365abb30e14948ab4c29748ce;0.6220575692507233;0.9331593339681896
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;8b576d10cb76d07718603b7e048af4048fe2c537;0.5895329910275519;0.9167048635777209
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;b05e8e757b47a2d413634cb6d48777092faf1509;0.7160126925299537;0.93250429882604
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;1c588fca3c13303f444f545a5ad5318bdf5ff460;0.5508544034442259;0.9671220077029702
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;84227fe40d2de2d2b3fea73a6a158c898d27d74e;0.7292505110200332;0.9521442980651691
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;9afed5a68ec147ddf221c9ae6c7ff8f0ceef2ef8;0.7231620070858376;0.9564236252163408
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;cf46c73cf740fcadf33e8ab95dc78f5a8bafd6e5;0.6522553690391671;0.9479709078376986
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;32e44618d02320b50abcfe2545488a26a80df432;0.7051916045573278;0.9557192320196378
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;7994c453261120138f8fb00432331bf1f4aafe02;0.7783512975022894;0.9475385879461548
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;ddbbb96b178734b656a2c7712874031f651fa156;0.5650017606558773;0.9192389259623661
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;27dc2cb28d6e04f52676371c65b7dc1de3e9e7d7;0.6675470395219031;0.9256747595911446
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;abf09810e078e45b05c8eb218962dbf67fa6da4b;0.6665463792382637;0.9311804577990678
35328b1fe8aa727f8cf751bd17a9ff01918bb71e;516343707f8b055e199e989a572573238f47c10b;0.7625852054832665;0.9382573719106345
